Order_ID,Item_ID,Artist_ID,User_ID,Time_ID,Location_ID,Quantity,Gross_Rev,Bandcamp_Cut,Artist_Revenue
1599689082.74557&//sakerecords.bandcamp.com/track/men-i-trust-lauren-oden-fatzo-edit,ITM-B2BFCB79,ART-9EC3D71B,USR-261,20200909,LOC-82A9E4D2,1,0.59,0.09,0.5
1599689085.02912&//garefowl.bandcamp.com/album/cliffs,ITM-1EFFDC17,ART-A072C9D9,USR-490,20200909,LOC-7885444A,1,15.59,1.56,14.03
1599689086.71194&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-231,20200909,LOC-0B3B97FA,1,50.0,5.0,45.0
1599689088.84021&//sc-oneofficial.bandcamp.com/album/the-millennial-edits,ITM-39B8826B,ART-8237D94B,USR-41,20200909,LOC-0B3B97FA,1,11.0,1.65,9.35
1599689089.91432&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-28,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689092.33621&//keithgrave.bandcamp.com/album/shielded-by-death-vol-1-busted-at-the-lit,ITM-B98F208E,ART-F22794F6,USR-135,20200909,LOC-0B3B97FA,1,7.0,1.05,5.95
1599689098.07826&//notebookrecordsjp.bandcamp.com/track/red-rize-revo-remixed-by-cranky,ITM-264236B2,ART-BAE7C793,USR-201,20200909,LOC-8BCC25C9,1,3.76,0.56,3.1999999999999997
1599689098.10403&//notebookrecordsjp.bandcamp.com/track/julianize,ITM-9CE652D0,ART-BAE7C793,USR-328,20200909,LOC-8BCC25C9,1,1.88,0.28,1.5999999999999999
1599689098.86729&//oslated.bandcamp.com/track/general-noise-iii-saphileaums-3rd-sky-digital-only,ITM-C0F8E7E7,ART-7401C1F2,USR-268,20200909,LOC-82A9E4D2,1,1.5,0.22,1.28
1599689098.90941&//notebookrecordsjp.bandcamp.com/track/shc-xtc-feat-ddnakatametal,ITM-21D2FF8E,ART-BAE7C793,USR-418,20200909,LOC-8BCC25C9,1,1.88,0.28,1.5999999999999999
1599689101.91671&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-33,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689102.57742&//jaymiesilk.bandcamp.com/album/from-the-club-to-the-bedroom,ITM-6A0AC9D5,ART-7A927349,USR-48,20200909,LOC-0B3B97FA,1,11.79,1.77,10.02
1599689104.25366&//lowless.bandcamp.com/album/rhizome-03-part-1,ITM-367B4C2C,ART-0486C50B,USR-407,20200909,LOC-82A9E4D2,1,7.08,1.06,6.02
1599689104.67512&//dragonseyerecordings.bandcamp.com/album/spiral,ITM-C978545A,ART-963C9BC5,USR-62,20200909,LOC-8BCC25C9,1,8.5,1.27,7.23
1599689107.04942&//necrot.bandcamp.com/merch/demongram-face-mask,ITM-EDD6FF72,ART-349DA9D2,USR-216,20200909,LOC-0B3B97FA,1,10.0,1.0,9.0
1599689107.77421&//necrot.bandcamp.com/album/mortal,ITM-F1591B95,ART-349DA9D2,USR-293,20200909,LOC-0B3B97FA,1,14.99,1.5,13.49
1599689107.81083&//necrot.bandcamp.com/merch/mortal-coffin-patch,ITM-4F9FF0DA,ART-349DA9D2,USR-99,20200909,LOC-0B3B97FA,1,7.99,0.8,7.19
1599689108.27886&//patronusrecords.bandcamp.com/track/ravenroll,ITM-31AE916E,ART-DC07AC4D,USR-172,20200909,LOC-82A9E4D2,1,1.77,0.27,1.5
1599689108.98852&//tsuioku-circuit.bandcamp.com/album/final-v9-wav,ITM-1CCD798A,ART-7230EA46,USR-360,20200909,LOC-82A9E4D2,1,9.41,1.41,8.0
1599689109.30958&//voida.bandcamp.com/album/dekada,ITM-15B00B29,ART-4C614198,USR-214,20200909,LOC-0B3B97FA,1,10.0,1.5,8.5
1599689111.75951&//alfamist.bandcamp.com/track/keep-on,ITM-FCA0E2D1,ART-89806A1D,USR-475,20200909,LOC-0B3B97FA,1,2.6,0.39,2.21
1599689114.65605&//aristide17.bandcamp.com/track/baiana-rave-mix,ITM-A8E060FF,ART-942FAEEB,USR-35,20200909,LOC-82A9E4D2,1,1.18,0.18,1.0
1599689122.57402&//fkymusic.bandcamp.com/album/offroad-01,ITM-905248E0,ART-93B90736,USR-449,20200909,LOC-82A9E4D2,1,3.54,0.53,3.01
1599689126.65249&//europeancarryall.bandcamp.com/track/mariner-99-mix,ITM-56B94E82,ART-178EA9D4,USR-227,20200909,LOC-28840420,1,2.36,0.35,2.01
1599689126.94966&//officialastarinite.bandcamp.com/album/until-the-end-of-the-moon,ITM-27D99B9D,ART-9C79AF85,USR-101,20200909,LOC-DC634E20,1,1.0,0.15,0.85
1599689133.35644&//emmythegreat.bandcamp.com/album/april,ITM-1EFFDC17,ART-FFFD84C9,USR-431,20200909,LOC-7885444A,1,12.99,1.3,11.69
1599689134.18046&https://suitoflights.com,ITM-8A4F207B,ART-26EB33DF,USR-462,20200909,LOC-0B3B97FA,1,6.75,1.01,5.74
1599689135.55967&//alanbraufman.bandcamp.com/album/the-fire-still-burns,ITM-EF127FC6,ART-3FC1CDFB,USR-131,20200909,LOC-0B3B97FA,1,22.0,2.2,19.8
1599689137.47954&//khruangbin.bandcamp.com/album/con-todo-el-mundo-n-s-america-edition,ITM-E052C3A8,ART-2068511C,USR-257,20200909,LOC-5435C69E,1,12.99,1.3,11.69
1599689140.77816&//karkhana.bandcamp.com/album/bitter-balls,ITM-36F8B481,ART-0B1E7871,USR-5,20200909,LOC-7D0DB380,1,9.0,1.35,7.65
1599689141.38231&//plamen.bandcamp.com/album/--4,ITM-0253499D,ART-58CBF2EE,USR-218,20200909,LOC-89484B14,1,7.29,1.09,6.2
1599689141.74232&//shlohmo.bandcamp.com/album/heaven-inc-ep,ITM-02665B3B,ART-24DC96E3,USR-255,20200909,LOC-0B3B97FA,1,13.0,1.3,11.7
1599689147.75504&//simonposford.bandcamp.com/album/flux-contemplation-portrait-of-an-artist-in-isolation,ITM-750E8954,ART-EBB7FDBA,USR-398,20200909,LOC-0B3B97FA,1,10.39,1.56,8.83
1599689149.03059&//flumo.bandcamp.com/album/fltd015-cosmic-echoes,ITM-0EC33E2E,ART-64C57997,USR-359,20200909,LOC-7885444A,1,12.97,1.3,11.67
1599689149.88396&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-283,20200909,LOC-5435C69E,1,40.0,4.0,36.0
1599689150.0411&//homicidrecords.bandcamp.com/track/basswell-breakbeat,ITM-9070C1AE,ART-6F6A28DE,USR-393,20200909,LOC-5F02F088,1,1.77,0.27,1.5
1599689151.23797&//turboknight.bandcamp.com/track/neuromancer,ITM-6029BF62,ART-AD69E052,USR-207,20200909,LOC-5435C69E,1,0.59,0.09,0.5
1599689153.51084&//technopsis.bandcamp.com/merch/pre-order-anti-commercial-sounds-t-shirt-reload,ITM-17BC74B4,ART-A940DE94,USR-15,20200909,LOC-7885444A,1,23.61,2.36,21.25
1599689156.10531&//viqmusic.bandcamp.com/track/illusion,ITM-B89D6BD4,ART-43A301C2,USR-346,20200909,LOC-5435C69E,1,0.59,0.09,0.5
1599689158.81777&//mephiskapheles.bandcamp.com,ITM-06AA23F3,ART-07CD6E6D,USR-42,20200909,LOC-0B3B97FA,1,14.4,2.16,12.24
1599689159.03262&//sergeantthunderhoof.bandcamp.com/album/delicate-sound-of-thunderhoof,ITM-342E02E3,ART-83F45D01,USR-380,20200909,LOC-7885444A,1,28.58,2.86,25.72
1599689159.6534&//sonarkollektiv.bandcamp.com/track/take-the-fall-feat-pete-josef,ITM-C2CD43CC,ART-DFB625D7,USR-461,20200909,LOC-5F02F088,1,1.18,0.18,1.0
1599689159.87274&//mungoshifi.bandcamp.com/album/soul-radio,ITM-9D015845,ART-019AE7EC,USR-179,20200909,LOC-12470FE4,1,10.39,1.56,8.83
1599689161.57523&//krosia.bandcamp.com/track/last-horizon,ITM-B92863CE,ART-F21C2E07,USR-63,20200909,LOC-5435C69E,1,1.18,0.18,1.0
1599689161.85659&//krosia.bandcamp.com/track/viq-krosia-fragments,ITM-C27F3805,ART-F21C2E07,USR-352,20200909,LOC-5435C69E,1,1.18,0.18,1.0
1599689162.68012&//renatazeiguer.bandcamp.com/album/faraway-business,ITM-491E27B1,ART-A00E8F7F,USR-231,20200909,LOC-7D0DB380,1,4.0,0.6,3.4
1599689164.25813&//tropicalfstorm.bandcamp.com/album/legal-ghost-heaven,ITM-07EC4682,ART-D74BD0B0,USR-241,20200909,LOC-0B3B97FA,1,5.0,0.75,4.25
1599689167.11833&//durbatuluk.bandcamp.com/album/aus-anderen-augen,ITM-9ED260E3,ART-AFA882AC,USR-52,20200909,LOC-7FA3B767,1,5.31,0.53,4.779999999999999
1599689169.95306&//bellows.bandcamp.com/album/fist-palm,ITM-E03CDBB5,ART-C8243B04,USR-96,20200909,LOC-0B3B97FA,1,17.0,1.7,15.3
1599689170.49418&//cosmicpintglass.bandcamp.com/track/clouds-over-canigou-m-zaika-remix,ITM-C7151C31,ART-CDADC358,USR-388,20200909,LOC-1A13105B,1,1.3,0.2,1.1
1599689170.71212&//badbadnotgood.bandcamp.com/album/sour-soul-instrumentals,ITM-9142D160,ART-547594EB,USR-222,20200909,LOC-0B3B97FA,1,9.09,1.36,7.7299999999999995
1599689174.63439&//jaydiggs.bandcamp.com/track/w-a-p-funk,ITM-DAEF2B14,ART-0AF3F923,USR-485,20200909,LOC-0B3B97FA,1,0.69,0.1,0.59
1599689177.94025&//hauntthenation.bandcamp.com/album/flashback,ITM-BBD1505A,ART-7B01289C,USR-407,20200909,LOC-5F02F088,1,12.0,1.2,10.8
1599689178.19544&//relapsealumni.bandcamp.com/album/times-of-grace,ITM-F09B12A7,ART-C9D09457,USR-231,20200909,LOC-5435C69E,1,12.0,1.2,10.8
1599689178.23861&//badtimerecords.bandcamp.com/album/ska-against-racism,ITM-19F805A2,ART-35FC5629,USR-237,20200909,LOC-0B3B97FA,1,2.0,0.3,1.7
1599689182.04145&//ellenorvora.bandcamp.com/track/crafted,ITM-F0961A5A,ART-5C05B61F,USR-143,20200909,LOC-0D149B90,1,2.36,0.35,2.01
1599689182.4824&//ellenorvora.bandcamp.com/album/all-the-shards,ITM-1086A5B5,ART-5C05B61F,USR-171,20200909,LOC-0D149B90,1,9.44,1.42,8.02
1599689182.52771&//ellenorvora.bandcamp.com/track/my-own-bed,ITM-4DC0987C,ART-5C05B61F,USR-29,20200909,LOC-0D149B90,1,2.36,0.35,2.01
1599689183.80819&//honestjonsrecords.bandcamp.com/album/wireless,ITM-7BEFF197,ART-06A2ADBA,USR-36,20200909,LOC-7D0DB380,1,5.2,0.78,4.42
1599689185.22682&//blackvalley.bandcamp.com/album/awaken-from-slumber,ITM-63A05F5F,ART-7AF7CEAC,USR-13,20200909,LOC-0B3B97FA,1,5.7,0.86,4.84
1599689187.20807&//bedouine.bandcamp.com/track/thirteen,ITM-C9C15D36,ART-A5B7EBAB,USR-160,20200909,LOC-0B3B97FA,1,1.0,0.15,0.85
1599689189.89849&//vonder.bandcamp.com/album/forlorn,ITM-205D98D2,ART-067852DE,USR-327,20200909,LOC-0D149B90,1,4.72,0.71,4.01
1599689190.24719&//mansurbrown2.bandcamp.com/album/tesuto,ITM-0222B190,ART-191F4DDB,USR-187,20200909,LOC-7885444A,1,6.48,0.97,5.510000000000001
1599689190.71953&//denguedenguedengue.bandcamp.com/album/fiebre,ITM-763DDF5D,ART-6F0BEE0A,USR-243,20200909,LOC-1A13105B,1,17.71,1.77,15.940000000000001
1599689194.59134&//palissade.bandcamp.com/album/palissade,ITM-70A431E2,ART-70A431E2,USR-86,20200909,LOC-0D149B90,1,5.32,0.8,4.5200000000000005
1599689199.53004&//bitcevskypark.bandcamp.com/album/temno-i-strashno,ITM-ADA5FF78,ART-FF09D6EE,USR-284,20200909,LOC-0D149B90,1,7.0,1.05,5.95
1599689200.88505&//tvgirl.bandcamp.com/album/french-exit,ITM-95A77F5A,ART-09DBD3DC,USR-66,20200909,LOC-0B3B97FA,1,25.0,2.5,22.5
1599689201.09654&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-170,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689204.81327&//utmusic.bandcamp.com/album/in-guts-house-2,ITM-03A82B82,ART-51DE5514,USR-45,20200909,LOC-0B3B97FA,1,10.39,1.56,8.83
1599689205.68186&//htrk.bandcamp.com/album/real-headfuck-reverse-d-j-vu,ITM-7859F844,ART-A43C8284,USR-62,20200909,LOC-0D149B90,1,2.91,0.44,2.47
1599689206.93813&//wavinghandsrecords.bandcamp.com/album/la-historia-de-tu-alma-7,ITM-6656D1CA,ART-ACF4D43D,USR-441,20200909,LOC-82A9E4D2,1,11.8,1.18,10.620000000000001
1599689209.8999&//acidtestrecords.bandcamp.com/album/ociya-powers-of-ten,ITM-F9D089AF,ART-2A1D334B,USR-134,20200909,LOC-0B3B97FA,1,11.8,1.77,10.030000000000001
1599689211.63427&//blackmarble.bandcamp.com/album/bigger-than-life,ITM-503FA092,ART-C987224B,USR-284,20200909,LOC-0D149B90,1,10.0,1.5,8.5
1599689212.26663&//curtkennedy.bandcamp.com/album/feelosophy,ITM-394605DA,ART-9D2D762A,USR-28,20200909,LOC-0B3B97FA,1,10.0,1.5,8.5
1599689214.76262&//tommoulton.bandcamp.com/album/tom-moultons-philadelphia-unreleased-mixes,ITM-1A8B5024,ART-45349265,USR-108,20200909,LOC-0B3B97FA,1,20.0,3.0,17.0
1599689217.02147&//solveigmatthildur.bandcamp.com/track/window,ITM-C89686A3,ART-5F4D44EF,USR-44,20200909,LOC-0D149B90,1,1.5,0.22,1.28
1599689217.12778&//theoraclebones.bandcamp.com/merch/oracle-bones-64-kua-t-shirt-white-w-black-print,ITM-6B76F36D,ART-7ABF5E27,USR-340,20200909,LOC-1A13105B,1,23.61,2.36,21.25
1599689217.62916&//catbeatsofficial.bandcamp.com/album/night-chill,ITM-1B45C35C,ART-BC7BB6B8,USR-286,20200909,LOC-0B3B97FA,1,5.25,0.52,4.73
1599689217.70969&//solveigmatthildur.bandcamp.com/track/politician-of-love,ITM-9FDB03C8,ART-5F4D44EF,USR-446,20200909,LOC-0D149B90,1,1.5,0.22,1.28
1599689217.81316&//solveigmatthildur.bandcamp.com/track/last-date,ITM-D5508548,ART-5F4D44EF,USR-331,20200909,LOC-0D149B90,1,1.5,0.22,1.28
1599689222.45443&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-128,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689223.96776&//waronwomen.bandcamp.com/album/capture-the-flag,ITM-03D45F77,ART-F04FAF80,USR-348,20200909,LOC-0B3B97FA,1,9.0,1.35,7.65
1599689225.37141&//ugress.bandcamp.com/track/he-is-my-listener,ITM-324526E5,ART-03B68C66,USR-473,20200909,LOC-5F02F088,1,1.18,0.18,1.0
1599689227.92958&//thestarkillerstn.bandcamp.com/album/american-blues,ITM-B7685152,ART-B0627198,USR-231,20200909,LOC-7885444A,1,5.0,0.75,4.25
1599689229.96883&//emdr.bandcamp.com/album/emdr-a-five-ep-compilation,ITM-96926202,ART-C781E33E,USR-190,20200909,LOC-0B3B97FA,1,20.0,3.0,17.0
1599689230.88078&//sweepingpromises.bandcamp.com/album/hunger-for-a-way-out,ITM-19AADE09,ART-355067CA,USR-225,20200909,LOC-0B3B97FA,1,10.0,1.5,8.5
1599689231.42743&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-385,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689232.60499&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-377,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689233.13933&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-283,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689239.01064&//naturalelectronicsystem.bandcamp.com/album/mantis-02,ITM-DAA0585B,ART-C5E1927F,USR-446,20200909,LOC-7885444A,1,4.72,0.71,4.01
1599689242.10315&//eluize.bandcamp.com/track/suspended,ITM-8BF90683,ART-2D925FE2,USR-121,20200909,LOC-9C049173,1,1.89,0.28,1.6099999999999999
1599689245.8833&//invt.bandcamp.com/track/l-o,ITM-79F331C0,ART-3D6872E7,USR-116,20200909,LOC-7885444A,1,3.05,0.46,2.59
1599689246.04034&//amandapalmer.bandcamp.com/track/its-a-fire,ITM-F135A1D5,ART-73D37961,USR-461,20200909,LOC-8BCC25C9,1,1.0,0.15,0.85
1599689246.22081&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-233,20200909,LOC-7885444A,1,40.0,4.0,36.0
1599689247.61083&//soma-records.bandcamp.com/track/capture,ITM-44A50F07,ART-6E8E2595,USR-259,20200909,LOC-82A9E4D2,1,1.95,0.29,1.66
1599689248.68632&//clubjoya.bandcamp.com/track/moloch,ITM-F398345C,ART-D5AD8153,USR-359,20200909,LOC-0B3B97FA,1,1.0,0.15,0.85
1599689249.34138&//visionrecordings.bandcamp.com/track/nagow-with-buunshin,ITM-013122A2,ART-1E2F314A,USR-198,20200909,LOC-0B3B97FA,1,2.36,0.35,2.01
1599689250.82517&//hakunakulala.bandcamp.com/album/walah,ITM-7E10C780,ART-FACC20EA,USR-456,20200909,LOC-7885444A,1,2.36,0.35,2.01
1599689250.96711&//throughloverec.bandcamp.com/album/eremit,ITM-1578D489,ART-6B37A976,USR-411,20200909,LOC-5F02F088,1,21.25,2.12,19.13
1599689251.09228&//badtimerecords.bandcamp.com/album/ska-against-racism,ITM-19F805A2,ART-35FC5629,USR-137,20200909,LOC-8BCC25C9,1,4.0,0.6,3.4
1599689255.1378&//digitalizedplanetb.bandcamp.com/track/spaceship-solaris-xb3-e-gzr-progressive-909-dub,ITM-7427F30C,ART-1911925A,USR-318,20200909,LOC-7885444A,1,2.36,0.35,2.01
1599689257.28759&//crobotmuzik.bandcamp.com/album/robodroid-the-darkness-is-coming-ep,ITM-126F5467,ART-3C459A10,USR-165,20200909,LOC-0BA64A0D,1,0.65,0.1,0.55
1599689257.55556&//mindspringmusic.bandcamp.com/track/highland-valley,ITM-54443500,ART-B04E8AFD,USR-225,20200909,LOC-7885444A,1,1.5,0.22,1.28
1599689258.79509&//capitalkaos.bandcamp.com/track/talk-about-our-love-capital-kaos-get-me-up-vogue-mix,ITM-41025387,ART-4C532B4E,USR-307,20200909,LOC-0B3B97FA,1,3.0,0.45,2.55
1599689260.07895&//moanrec.bandcamp.com/album/moan-pres-milan-minimal-deep-tech-sample-pack,ITM-5F8C4B48,ART-5C67692F,USR-234,20200909,LOC-0D149B90,1,19.48,2.92,16.560000000000002
1599689262.64609&//radicaldreamland.bandcamp.com/album/celeste-original-soundtrack,ITM-6F6C4F4D,ART-8335D5C4,USR-172,20200909,LOC-0B3B97FA,1,12.0,1.2,10.8
1599689264.38933&//prieurlandry.bandcamp.com/album/prieur-landry-2,ITM-CA1E3636,ART-CA1E3636,USR-152,20200909,LOC-5435C69E,1,7.6,1.14,6.46
1599689266.06736&//howielee.bandcamp.com/album/socialism-core-value-ii,ITM-F32865CD,ART-0B04B56E,USR-463,20200909,LOC-0BA64A0D,1,1.0,0.15,0.85
1599689266.23161&//d-styles.bandcamp.com/album/noises-in-the-right-order,ITM-D1137DB9,ART-20A08774,USR-315,20200909,LOC-1A13105B,1,10.0,1.5,8.5
1599689266.77593&//mikrokosmos.bandcamp.com/album/in-the-heart-of-the-home,ITM-24EB1BF9,ART-6BE3F6A3,USR-374,20200909,LOC-7885444A,1,0.97,0.15,0.82
1599689269.59373&//jackievenson.bandcamp.com/merch/modern-earrings-made-from-jackies-used-guitar-strings,ITM-C01E438F,ART-58BFE7ED,USR-160,20200909,LOC-0B3B97FA,1,29.0,2.9,26.1
1599689271.07767&//kikagakumoyo.bandcamp.com/album/forest-of-lost-children,ITM-13A1241E,ART-92C1C59D,USR-96,20200909,LOC-0B3B97FA,1,20.0,2.0,18.0
1599689271.44871&//tvgirl.bandcamp.com/album/french-exit,ITM-95A77F5A,ART-09DBD3DC,USR-472,20200909,LOC-0B3B97FA,1,25.0,2.5,22.5
1599689272.38057&//archivio01.bandcamp.com/track/connection,ITM-C2CC7082,ART-CC80D249,USR-233,20200909,LOC-82A9E4D2,1,1.42,0.21,1.21
1599689274.51811&//cremagames.bandcamp.com/album/temtem-up,ITM-5E1B4DB4,ART-C30546B7,USR-180,20200909,LOC-0B3B97FA,1,1.18,0.18,1.0
1599689277.02171&//ripplemusic.bandcamp.com/album/mental-nudge,ITM-2E89FF17,ART-BDFBA937,USR-113,20200909,LOC-0B3B97FA,1,10.0,1.0,9.0
1599689277.57243&//cmpbld.bandcamp.com/merch/camp-blood-logo-t-shirt,ITM-05A1FE7E,ART-0610D729,USR-318,20200909,LOC-0B3B97FA,1,15.69,1.57,14.12
1599689277.88788&//samshackleton.bandcamp.com/album/primal-forms,ITM-5060E594,ART-579D665B,USR-497,20200909,LOC-1A13105B,1,7.08,1.06,6.02
1599689290.47371&//felipefelino.bandcamp.com/track/sim,ITM-CBB5486E,ART-70878BCC,USR-442,20200909,LOC-0B3B97FA,1,2.0,0.3,1.7
1599689290.90809&//picazhoven.bandcamp.com/album/doom-na-kraji-lesa,ITM-A49529AB,ART-2D05630D,USR-52,20200909,LOC-9C049173,1,0.89,0.13,0.76
1599689294.80985&//peterwalkeerecords.bandcamp.com/album/simon-lebron-monster-manual,ITM-8962CC6B,ART-137E53B7,USR-268,20200909,LOC-0B3B97FA,1,5.0,0.75,4.25
1599689295.30825&//fieldmedic.bandcamp.com/album/fade-into-the-dawn,ITM-5CEA3D73,ART-624229CB,USR-295,20200909,LOC-0B3B97FA,1,20.0,2.0,18.0
1599689297.47378&//fidde.bandcamp.com/track/fidde-i-wonder-if-you-know-dreams,ITM-5B7BC4A7,ART-55FB0B9A,USR-386,20200909,LOC-7885444A,1,1.42,0.21,1.21
1599689299.75698&//point7.bandcamp.com/track/space-formula,ITM-4EEFD9CB,ART-E16ED45C,USR-387,20200909,LOC-7885444A,1,1.3,0.2,1.1
1599689303.84248&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-113,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689306.81966&//pictureplane.bandcamp.com/album/slit-red-bird-throat,ITM-04284F32,ART-945125C1,USR-101,20200909,LOC-0B3B97FA,1,5.0,0.75,4.25
1599689307.7065&//betinaquest.bandcamp.com/track/ikangure,ITM-177FF514,ART-21C10A85,USR-113,20200909,LOC-5F02F088,1,1.18,0.18,1.0
1599689308.74854&//hospitalrecords.bandcamp.com/track/two-mics-feat-missing,ITM-D0ECE04F,ART-AC4E4A6D,USR-440,20200909,LOC-0D149B90,1,1.3,0.2,1.1
1599689313.73916&//singwithmi.bandcamp.com/album/stay-tuned,ITM-344C1C6F,ART-7F0944A8,USR-81,20200909,LOC-5435C69E,1,7.6,1.14,6.46
1599689313.75726&//jtholen.bandcamp.com/album/hypnospace-outlaw-ost-vol-1,ITM-0158229A,ART-96C1B810,USR-187,20200909,LOC-0B3B97FA,1,6.0,0.9,5.1
1599689313.76627&//meadowargus.bandcamp.com/album/phosphenes-vol-1-re-structure,ITM-1AE61FD9,ART-CC3A63FE,USR-113,20200909,LOC-8BCC25C9,1,5.09,0.76,4.33
1599689314.72696&//jeremiahcymerman.bandcamp.com/track/transmigration-from-soil-to-soil,ITM-F1D5F436,ART-6BCAAF28,USR-2,20200909,LOC-8BCC25C9,1,10.0,1.5,8.5
1599689314.92574&//bluetech.bandcamp.com/album/underwater-cities,ITM-C09AD586,ART-5DAF1661,USR-130,20200909,LOC-82A9E4D2,1,6.0,0.9,5.1
1599689314.99856&//selfcutbangs.bandcamp.com/album/self-cut-bangs,ITM-2DCD0D9D,ART-2DCD0D9D,USR-220,20200909,LOC-5435C69E,1,0.76,0.11,0.65
1599689315.33626&//cults.bandcamp.com/album/offering,ITM-BF11F487,ART-5B92D093,USR-54,20200909,LOC-0B3B97FA,1,6.5,0.65,5.85
1599689315.80654&//sebamanos.bandcamp.com/track/reflect,ITM-74DE3E45,ART-1CF75EA8,USR-343,20200909,LOC-0D149B90,1,2.36,0.35,2.01
1599689317.46477&//pusher-indicate.bandcamp.com/track/triple-vision,ITM-FCCA0FA6,ART-FE03F17F,USR-485,20200909,LOC-25400724,1,2.07,0.31,1.7599999999999998
1599689321.00751&//domandroland.bandcamp.com/track/tundra,ITM-C63E2BF2,ART-7AA47BBB,USR-224,20200909,LOC-0D149B90,1,2.6,0.39,2.21
1599689321.94178&https://music.dandywarhols.com/album/warhol-wednesday-endless-live-album,ITM-C75784F8,ART-72171BB9,USR-225,20200909,LOC-0B3B97FA,1,15.0,2.25,12.75
1599689324.50205&//vocallective.bandcamp.com,ITM-0B8C0C1B,ART-30831385,USR-385,20200909,LOC-0B3B97FA,1,0.5,0.08,0.42
1599689325.10565&//tvgirl.bandcamp.com/album/french-exit,ITM-95A77F5A,ART-09DBD3DC,USR-403,20200909,LOC-0B3B97FA,1,20.0,2.0,18.0
1599689326.30611&//precipices.bandcamp.com/album/lent-l-chie-du-malheur,ITM-32693EB8,ART-E28B7D27,USR-126,20200909,LOC-5435C69E,1,3.8,0.38,3.42
1599689326.91894&//2020ldnrecordings.bandcamp.com/track/rickety-cricket-mad-zach-remix,ITM-7F965BAC,ART-1DBE8380,USR-130,20200909,LOC-0D149B90,1,1.3,0.2,1.1
1599689327.69191&//cormorant.bandcamp.com/album/dwellings,ITM-7BC2854A,ART-F314BEC4,USR-53,20200909,LOC-0B3B97FA,1,9.0,0.9,8.1
1599689329.17877&//katavasia.bandcamp.com/album/magnus-venator,ITM-5AB91617,ART-36C5E025,USR-172,20200909,LOC-0B3B97FA,1,8.26,1.24,7.02
1599689330.70654&//metalheadz.bandcamp.com/track/outer-origins,ITM-7E0F4B49,ART-5CD2ADC9,USR-218,20200909,LOC-0D149B90,1,3.9,0.58,3.32
1599689332.13615&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,ITM-0E07CA5E,ART-CFA2B5C4,USR-160,20200909,LOC-0B3B97FA,1,40.0,4.0,36.0
1599689332.81342&//badtimerecords.bandcamp.com/album/ska-against-racism,ITM-19F805A2,ART-35FC5629,USR-198,20200909,LOC-0B3B97FA,1,3.0,0.45,2.55
1599689334.22243&//octave1.bandcamp.com/track/telepopmusik-dont-look-back-octave-edit,ITM-F29DCEB8,ART-1A30C5D3,USR-416,20200909,LOC-18BD9197,1,0.3,0.04,0.26
1599689337.4886&//sofasoundbristol.bandcamp.com/track/thematic-mutation-2,ITM-B4D92D5E,ART-50710216,USR-247,20200909,LOC-0D149B90,1,2.6,0.39,2.21
1599689337.77548&//dumdumgirls.bandcamp.com/track/red-sun,ITM-E786951C,ART-507066F0,USR-324,20200909,LOC-5F02F088,1,1.0,0.15,0.85
1599689337.87557&//dumdumgirls.bandcamp.com/album/coming-down,ITM-69E7DC79,ART-082A60DD,USR-439,20200909,LOC-5F02F088,1,2.0,0.3,1.7
