_id,art_url,item_type,utc_date,country_code,track_album_slug_text,country,slug_type,amount_paid_fmt,item_price,item_description,art_id,url,amount_paid,releases,artist_name,currency,album_title,amount_paid_usd,package_image_id,amount_over_fmt,item_slug,addl_count
1599689098.07826&//notebookrecordsjp.bandcamp.com/track/red-rize-revo-remixed-by-cranky,https://f4.bcbits.com/img/a2741288908_7.jpg,t,1599689098.07826,au,,Australia,t,¥200,400.0,Red-Rize-Revo (Remixed by Cranky),2741288908.0,//notebookrecordsjp.bandcamp.com/track/red-rize-revo-remixed-by-cranky,400.0,,wint,JPY,YATSUZAKI HARDCORE VOLUME 4,3.76,,,/album/,1.0
1599689098.10403&//notebookrecordsjp.bandcamp.com/track/julianize,https://f4.bcbits.com/img/a0679509207_7.jpg,t,1599689098.10403,au,,Australia,t,¥200,200.0,JULIANIZE,679509207.0,//notebookrecordsjp.bandcamp.com/track/julianize,200.0,,wint,JPY,YATSUZAKI HARDCORE VOLUME 2,1.88,,,,
1599689098.86729&//oslated.bandcamp.com/track/general-noise-iii-saphileaums-3rd-sky-digital-only,https://f4.bcbits.com/img/a2164220494_7.jpg,t,1599689098.86729,fr,,France,t,$1.50,1.5,General Noise III (Saphileaum's 3rd Sky) [Digital Only],2164220494.0,//oslated.bandcamp.com/track/general-noise-iii-saphileaums-3rd-sky-digital-only,1.5,,Javier Marimon,USD,General Noise [OSP001] (Reissue),1.5,,,,
1599689098.90941&//notebookrecordsjp.bandcamp.com/track/shc-xtc-feat-ddnakatametal,https://f4.bcbits.com/img/a2767005986_7.jpg,t,1599689098.90941,au,,Australia,t,¥200,200.0,SHC×XTC feat.DD''NAKATA''METAL,2767005986.0,//notebookrecordsjp.bandcamp.com/track/shc-xtc-feat-ddnakatametal,200.0,,wint,JPY,YATSUZAKI HARDCORE VOLUME 5,1.88,,,,
1599689101.91671&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,https://f4.bcbits.com/img/0021565153_37.jpg,p,1599689101.91671,us,,United States,a,$40,40.0,Second pressing - Clear 2x Vinyl LP,,//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,40.0,,Mandolin Orange,USD,Austin City Limits Live at The Moody Theater,40.0,21565153.0,,,
1599689102.57742&//jaymiesilk.bandcamp.com/album/from-the-club-to-the-bedroom,https://f4.bcbits.com/img/a3580840852_7.jpg,a,1599689102.57742,us,,United States,a,€9.99,9.98999977111816,FROM THE CLUB TO THE BEDROOM,3580840852.0,//jaymiesilk.bandcamp.com/album/from-the-club-to-the-bedroom,9.99,,Jaymie Silk,EUR,,11.79,,,,
1599689104.25366&//lowless.bandcamp.com/album/rhizome-03-part-1,https://f4.bcbits.com/img/a2452055628_7.jpg,a,1599689104.25366,fr,,France,a,€6,6.0,Rhizome 03 - Part 1,2452055628.0,//lowless.bandcamp.com/album/rhizome-03-part-1,6.0,,Various Artists,EUR,,7.08,,,,
1599689104.67512&//dragonseyerecordings.bandcamp.com/album/spiral,https://f4.bcbits.com/img/a1736567315_7.jpg,a,1599689104.67512,au,,Australia,a,$8.50,8.0,Spiral,1736567315.0,//dragonseyerecordings.bandcamp.com/album/spiral,8.5,,Pé,USD,,8.5,,,,
1599689107.04942&//necrot.bandcamp.com/merch/demongram-face-mask,https://f4.bcbits.com/img/0020716057_37.jpg,p,1599689107.04942,us,,United States,p,$10,9.98999977111816,Demongram Face Mask,,//necrot.bandcamp.com/merch/demongram-face-mask,10.0,,Necrot,USD,,10.0,20716057.0,,,
1599689107.77421&//necrot.bandcamp.com/album/mortal,https://f4.bcbits.com/img/0020311207_37.jpg,p,1599689107.77421,us,,United States,a,$14.99,14.9899997711182,Digipack CD Limited,,//necrot.bandcamp.com/album/mortal,14.99,,Necrot,USD,Mortal,14.99,20311207.0,,,
1599689107.81083&//necrot.bandcamp.com/merch/mortal-coffin-patch,https://f4.bcbits.com/img/0020311924_37.jpg,p,1599689107.81083,us,,United States,p,$7.99,7.98999977111816,Mortal Coffin Patch,,//necrot.bandcamp.com/merch/mortal-coffin-patch,7.99,,Necrot,USD,,7.99,20311924.0,,,
1599689108.27886&//patronusrecords.bandcamp.com/track/ravenroll,https://f4.bcbits.com/img/a0353476587_7.jpg,t,1599689108.27886,fr,,France,t,€1.50,1.5,Rave'n'roll,353476587.0,//patronusrecords.bandcamp.com/track/ravenroll,1.5,,Spirit Shifter & Woobler,EUR,The First Phase,1.77,,,,
1599689108.98852&//tsuioku-circuit.bandcamp.com/album/final-v9-wav,https://f4.bcbits.com/img/a0452616085_7.jpg,a,1599689108.98852,fr,,France,a,¥999,0.0,あたいの最強の歌_FINAL_v9.wav,452616085.0,//tsuioku-circuit.bandcamp.com/album/final-v9-wav,999.0,,追憶サーキット,JPY,,9.41,,¥999,,
1599689109.30958&//voida.bandcamp.com/album/dekada,https://f4.bcbits.com/img/a4236302492_7.jpg,a,1599689109.30958,us,,United States,a,$10,0.0,Dekada,4236302492.0,//voida.bandcamp.com/album/dekada,10.0,,Voida,USD,,10.0,,$10,,
1599689111.75951&//alfamist.bandcamp.com/track/keep-on,https://f4.bcbits.com/img/a2935089641_7.jpg,t,1599689111.75951,us,,United States,t,£1,2.0,Keep On,2935089641.0,//alfamist.bandcamp.com/track/keep-on,2.0,,Alfa Mist,GBP,Antiphon,2.6,,,/album/,1.0
1599689114.65605&//aristide17.bandcamp.com/track/baiana-rave-mix,https://f4.bcbits.com/img/a0819493323_7.jpg,t,1599689114.65605,fr,,France,t,€1,1.0,Baiana (Rave mix),819493323.0,//aristide17.bandcamp.com/track/baiana-rave-mix,1.0,,Aristide,EUR,,1.18,,,,
1599689122.57402&//fkymusic.bandcamp.com/album/offroad-01,https://f4.bcbits.com/img/a3638300307_7.jpg,a,1599689122.57402,fr,,France,a,€3,3.0,Offroad 01,3638300307.0,//fkymusic.bandcamp.com/album/offroad-01,3.0,,Fky,EUR,,3.54,,,,
1599689126.65249&//europeancarryall.bandcamp.com/track/mariner-99-mix,https://f4.bcbits.com/img/a3142504573_7.jpg,t,1599689126.65249,pl,,Poland,t,€2,2.0,Mariner (9.9 Mix),3142504573.0,//europeancarryall.bandcamp.com/track/mariner-99-mix,2.0,,Telephones,EUR,From The Vaults 1998-2018 Vol. 2,2.36,,,,
1599689126.94966&//officialastarinite.bandcamp.com/album/until-the-end-of-the-moon,https://f4.bcbits.com/img/a3306076405_7.jpg,a,1599689126.94966,br,,Brazil,a,$1,0.0,Until the End of the Moon,3306076405.0,//officialastarinite.bandcamp.com/album/until-the-end-of-the-moon,1.0,,Astari Nite,USD,,1.0,,,,
1599689133.35644&//emmythegreat.bandcamp.com/album/april,https://f4.bcbits.com/img/0020778226_37.jpg,p,1599689133.35644,gb,,United Kingdom,a,£10,9.98999977111816,Compact Disc,,//emmythegreat.bandcamp.com/album/april,10.0,,Emmy The Great,GBP,April / 月音,12.99,20778226.0,,,
1599689134.18046&https://suitoflights.com,https://f4.bcbits.com/img/a3492381632_7.jpg,b,1599689134.18046,us,,United States,,$6.75,6.75,full digital discography (5 releases),3492381632.0,https://suitoflights.com,6.75,5.0,Suit of Lights,USD,,6.75,,,,
1599689135.55967&//alanbraufman.bandcamp.com/album/the-fire-still-burns,https://f4.bcbits.com/img/0020086304_37.jpg,p,1599689135.55967,us,,United States,a,$22,22.0,Black vinyl LP,,//alanbraufman.bandcamp.com/album/the-fire-still-burns,22.0,,Alan Braufman,USD,The Fire Still Burns,22.0,20086304.0,,,
1599689137.47954&//khruangbin.bandcamp.com/album/con-todo-el-mundo-n-s-america-edition,https://f4.bcbits.com/img/0011692787_37.jpg,p,1599689137.47954,ca,,Canada,a,$12.99,12.9899997711182,Retail CD,,//khruangbin.bandcamp.com/album/con-todo-el-mundo-n-s-america-edition,12.99,,Khruangbin,USD,Con Todo El Mundo (N & S America Edition),12.99,11692787.0,,,
1599689140.77816&//karkhana.bandcamp.com/album/bitter-balls,https://f4.bcbits.com/img/a1833468420_7.jpg,a,1599689140.77816,at,,Austria,a,$9,9.0,Bitter Balls,1833468420.0,//karkhana.bandcamp.com/album/bitter-balls,9.0,,Karkhana,USD,,9.0,,,,
1599689141.38231&//plamen.bandcamp.com/album/--4,https://f4.bcbits.com/img/a0841346680_7.jpg,a,1599689141.38231,ru,,Russian Federation,a,€6.18,6.17999982833862,Анабасис Духа,841346680.0,//plamen.bandcamp.com/album/--4,6.18,,ПЛАМЕНЬ (PLAMEN),EUR,,7.29,,,,
1599689141.74232&//shlohmo.bandcamp.com/album/heaven-inc-ep,https://f4.bcbits.com/img/0021037562_37.jpg,p,1599689141.7423198,us,,United States,a,$13,13.0,"Heaven Inc. / Looking At Plants 7""",,//shlohmo.bandcamp.com/album/heaven-inc-ep,13.0,,Shlohmo,USD,Heaven Inc. EP,13.0,21037562.0,,,
1599689147.75504&//simonposford.bandcamp.com/album/flux-contemplation-portrait-of-an-artist-in-isolation,https://f4.bcbits.com/img/a1502955120_7.jpg,a,1599689147.75504,us,,United States,a,£8,7.98999977111816,Flux & Contemplation - Portrait of an Artist in Isolation,1502955120.0,//simonposford.bandcamp.com/album/flux-contemplation-portrait-of-an-artist-in-isolation,8.0,,Simon Posford,GBP,,10.39,,,,
1599689149.03059&//flumo.bandcamp.com/album/fltd015-cosmic-echoes,https://f4.bcbits.com/img/0021055772_37.jpg,p,1599689149.03059,gb,,United Kingdom,a,€10.99,10.9899997711182,"Limited 12""",,//flumo.bandcamp.com/album/fltd015-cosmic-echoes,10.99,,Contours & Yadava,EUR,FLTD015 :: Cosmic Echoes,12.97,21055772.0,,,
1599689149.88396&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,https://f4.bcbits.com/img/0021565153_37.jpg,p,1599689149.88396,ca,,Canada,a,$40,40.0,Second pressing - Clear 2x Vinyl LP,,//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,40.0,,Mandolin Orange,USD,Austin City Limits Live at The Moody Theater,40.0,21565153.0,,,
1599689150.0411&//homicidrecords.bandcamp.com/track/basswell-breakbeat,https://f4.bcbits.com/img/a1771473503_7.jpg,t,1599689150.0411,de,,Germany,t,€1.50,1.5,Basswell - BreakBeat,1771473503.0,//homicidrecords.bandcamp.com/track/basswell-breakbeat,1.5,,Homicid Records,EUR,,1.77,,,,
1599689151.23797&//turboknight.bandcamp.com/track/neuromancer,https://f4.bcbits.com/img/a0156789814_7.jpg,t,1599689151.23797,ca,,Canada,t,€0.50,0.5,Neuromancer,156789814.0,//turboknight.bandcamp.com/track/neuromancer,0.5,,Turbo Knight,EUR,,0.59,,,,
1599689153.51084&//technopsis.bandcamp.com/merch/pre-order-anti-commercial-sounds-t-shirt-reload,https://f4.bcbits.com/img/0021454887_37.jpg,p,1599689153.51084,gb,,United Kingdom,p,€20,20.0,[Pre-order] Anti Commercial Sounds t-shirt (Reload),,//technopsis.bandcamp.com/merch/pre-order-anti-commercial-sounds-t-shirt-reload,20.0,,Technopsis,EUR,,23.61,21454887.0,,,
1599689156.10531&//viqmusic.bandcamp.com/track/illusion,https://f4.bcbits.com/img/a4013572670_7.jpg,t,1599689156.10531,ca,,Canada,t,€0.50,0.0,Illusion,4013572670.0,//viqmusic.bandcamp.com/track/illusion,0.5,,VIQ,EUR,,0.59,,,,
1599689158.81777&//mephiskapheles.bandcamp.com,https://f4.bcbits.com/img/a1836414583_7.jpg,b,1599689158.81777,us,,United States,,$14.40,14.3999996185303,full digital discography (3 releases),1836414583.0,//mephiskapheles.bandcamp.com,14.4,3.0,Mephiskapheles,USD,,14.4,,,,
1599689159.03262&//sergeantthunderhoof.bandcamp.com/album/delicate-sound-of-thunderhoof,https://f4.bcbits.com/img/0021454689_37.jpg,p,1599689159.03262,gb,,United Kingdom,a,£22,22.0,Mendip Hills Edition,,//sergeantthunderhoof.bandcamp.com/album/delicate-sound-of-thunderhoof,22.0,,Sergeant Thunderhoof,GBP,Delicate Sound of Thunderhoof,28.58,21454689.0,,,
1599689159.6534&//sonarkollektiv.bandcamp.com/track/take-the-fall-feat-pete-josef,https://f4.bcbits.com/img/a2460170837_7.jpg,t,1599689159.6534,de,,Germany,t,€1,1.0,Take The Fall feat. Pete Josef,2460170837.0,//sonarkollektiv.bandcamp.com/track/take-the-fall-feat-pete-josef,1.0,,Paskal & Urban Absolutes,EUR,Sonar Kollektiv 21 Years... Vergnügen,1.18,,,,
1599689159.87274&//mungoshifi.bandcamp.com/album/soul-radio,https://f4.bcbits.com/img/a2947336024_7.jpg,a,1599689159.87274,es,,Spain,a,£8,8.0,Soul Radio,2947336024.0,//mungoshifi.bandcamp.com/album/soul-radio,8.0,,Mungo's Hi Fi x Marina P,GBP,,10.39,,,,
1599689161.57523&//krosia.bandcamp.com/track/last-horizon,https://f4.bcbits.com/img/a4270182942_7.jpg,t,1599689161.57523,ca,,Canada,t,€1,1.0,Last Horizon,4270182942.0,//krosia.bandcamp.com/track/last-horizon,1.0,,Krosia,EUR,,1.18,,,,
1599689161.85659&//krosia.bandcamp.com/track/viq-krosia-fragments,https://f4.bcbits.com/img/a2727282279_7.jpg,t,1599689161.85659,ca,,Canada,t,€1,1.0,VIQ & Krosia - Fragments,2727282279.0,//krosia.bandcamp.com/track/viq-krosia-fragments,1.0,,Krosia,EUR,,1.18,,,,
1599689162.68012&//renatazeiguer.bandcamp.com/album/faraway-business,https://f4.bcbits.com/img/a3160493834_7.jpg,a,1599689162.68012,at,,Austria,a,$4,4.0,Faraway Business,3160493834.0,//renatazeiguer.bandcamp.com/album/faraway-business,4.0,,Renata Zeiguer,USD,,4.0,,,,
1599689164.25813&//tropicalfstorm.bandcamp.com/album/legal-ghost-heaven,https://f4.bcbits.com/img/a0729786142_7.jpg,a,1599689164.25813,us,,United States,a,$5,2.0,Legal Ghost / Heaven,729786142.0,//tropicalfstorm.bandcamp.com/album/legal-ghost-heaven,5.0,,TFS,USD,,5.0,,$3,,
1599689167.11833&//durbatuluk.bandcamp.com/album/aus-anderen-augen,https://f4.bcbits.com/img/0021212790_37.jpg,p,1599689167.11833,no,,Norway,a,€4.50,4.5,Limited Edition Compact Disc,,//durbatuluk.bandcamp.com/album/aus-anderen-augen,4.5,,Durbatuluk,EUR,Aus anderen Augen,5.31,21212790.0,,,
1599689169.95306&//bellows.bandcamp.com/album/fist-palm,https://f4.bcbits.com/img/0008451109_37.jpg,p,1599689169.95306,us,,United States,a,$17,15.0,"""Fist & Palm"" vinyl record",,//bellows.bandcamp.com/album/fist-palm,17.0,,Bellows,USD,Fist & Palm,17.0,8451109.0,,,
1599689170.49418&//cosmicpintglass.bandcamp.com/track/clouds-over-canigou-m-zaika-remix,https://f4.bcbits.com/img/a3282726886_7.jpg,t,1599689170.49418,nl,,Netherlands,t,£1,1.0,Clouds Over Canigou Møzaika Remix,3282726886.0,//cosmicpintglass.bandcamp.com/track/clouds-over-canigou-m-zaika-remix,1.0,,Luke Sanger,GBP,Mountain Dance,1.3,,,,
1599689170.71212&//badbadnotgood.bandcamp.com/album/sour-soul-instrumentals,https://f4.bcbits.com/img/a3760592568_7.jpg,a,1599689170.7121198,us,,United States,a,£7,7.0,Sour Soul Instrumentals,3760592568.0,//badbadnotgood.bandcamp.com/album/sour-soul-instrumentals,7.0,,BADBADNOTGOOD,GBP,,9.09,,,,
1599689174.63439&//jaydiggs.bandcamp.com/track/w-a-p-funk,https://f4.bcbits.com/img/a0522407827_7.jpg,t,1599689174.63439,us,,United States,t,$0.69,0.0,W.A.P. (Funk),522407827.0,//jaydiggs.bandcamp.com/track/w-a-p-funk,0.69,,Jay Diggs,USD,,0.69,,,,
1599689177.94025&//hauntthenation.bandcamp.com/album/flashback,https://f4.bcbits.com/img/0019743812_37.jpg,p,1599689177.94025,de,,Germany,a,$12,12.0,Flashblack Cassette,,//hauntthenation.bandcamp.com/album/flashback,12.0,,Haunt,USD,Flashback,12.0,19743812.0,,,
1599689178.19544&//relapsealumni.bandcamp.com/album/times-of-grace,https://f4.bcbits.com/img/0004162724_37.jpg,p,1599689178.19544,ca,,Canada,a,$12,12.0,Times of Grace CD,,//relapsealumni.bandcamp.com/album/times-of-grace,12.0,,Neurosis,USD,Times of Grace,12.0,4162724.0,,,
1599689178.23861&//badtimerecords.bandcamp.com/album/ska-against-racism,https://f4.bcbits.com/img/a0405232752_7.jpg,a,1599689178.23861,us,,United States,a,$2,1.0,Ska Against Racism,405232752.0,//badtimerecords.bandcamp.com/album/ska-against-racism,2.0,,Bad Time Records,USD,,2.0,,,,
1599689182.04145&//ellenorvora.bandcamp.com/track/crafted,https://f4.bcbits.com/img/a0300467795_7.jpg,t,1599689182.04145,it,,Italy,t,€2,0.0,Crafted,300467795.0,//ellenorvora.bandcamp.com/track/crafted,2.0,,Ellenor Vora,EUR,,2.36,,€2,,
1599689182.4824&//ellenorvora.bandcamp.com/album/all-the-shards,https://f4.bcbits.com/img/a0816857837_7.jpg,a,1599689182.4824,it,,Italy,a,€8,7.0,All the Shards,816857837.0,//ellenorvora.bandcamp.com/album/all-the-shards,8.0,,Ellenor Vora,EUR,,9.44,,,,
1599689182.52771&//ellenorvora.bandcamp.com/track/my-own-bed,https://f4.bcbits.com/img/a0264960510_7.jpg,t,1599689182.52771,it,,Italy,t,€2,0.0,My Own Bed,264960510.0,//ellenorvora.bandcamp.com/track/my-own-bed,2.0,,Ellenor Vora,EUR,,2.36,,€2,,
1599689183.80819&//honestjonsrecords.bandcamp.com/album/wireless,https://f4.bcbits.com/img/a1928813068_7.jpg,a,1599689183.80819,at,,Austria,a,£4,4.0,Wireless,1928813068.0,//honestjonsrecords.bandcamp.com/album/wireless,4.0,,T++,GBP,,5.2,,,,
1599689185.22682&//blackvalley.bandcamp.com/album/awaken-from-slumber,https://f4.bcbits.com/img/a0826873632_7.jpg,a,1599689185.22682,us,,United States,a,50 SEK,6.0,Awaken From Slumber,826873632.0,//blackvalley.bandcamp.com/album/awaken-from-slumber,50.0,,Black Valley,SEK,,5.7,,44,,
1599689187.20807&//bedouine.bandcamp.com/track/thirteen,https://f4.bcbits.com/img/a2674244168_7.jpg,t,1599689187.20807,us,,United States,t,$1,1.0,Thirteen,2674244168.0,//bedouine.bandcamp.com/track/thirteen,1.0,,"Bedouine, Waxahatchee, Hurray for the Riff Raff",USD,,1.0,,,,
1599689189.89849&//vonder.bandcamp.com/album/forlorn,https://f4.bcbits.com/img/a2401250733_7.jpg,a,1599689189.89849,it,,Italy,a,€4,2.0,Forlorn,2401250733.0,//vonder.bandcamp.com/album/forlorn,4.0,,Vonder,EUR,,4.72,,€2,,
1599689190.24719&//mansurbrown2.bandcamp.com/album/tesuto,https://f4.bcbits.com/img/a1197118939_7.jpg,a,1599689190.24719,gb,,United Kingdom,a,£4.99,4.98999977111816,Tesuto,1197118939.0,//mansurbrown2.bandcamp.com/album/tesuto,4.99,,Mansur Brown,GBP,,6.48,,,,
1599689190.71953&//denguedenguedengue.bandcamp.com/album/fiebre,https://f4.bcbits.com/img/0021558244_37.jpg,p,1599689190.71953,nl,,Netherlands,a,€15,15.0,"Limited Edition 12"" vinyl",,//denguedenguedengue.bandcamp.com/album/fiebre,15.0,,Dengue Dengue Dengue,EUR,Fiebre,17.71,21558244.0,,,
1599689194.59134&//palissade.bandcamp.com/album/palissade,https://f4.bcbits.com/img/a0444694774_7.jpg,a,1599689194.59134,it,,Italy,a,$7 CAD,7.0,Palissade,444694774.0,//palissade.bandcamp.com/album/palissade,7.0,,Palissade,CAD,,5.32,,,,
1599689199.53004&//bitcevskypark.bandcamp.com/album/temno-i-strashno,https://f4.bcbits.com/img/a2500746546_7.jpg,a,1599689199.53004,it,,Italy,a,$7,7.0,Temno i Strashno,2500746546.0,//bitcevskypark.bandcamp.com/album/temno-i-strashno,7.0,,Bitcevsky park,USD,,7.0,,,,
1599689200.88505&//tvgirl.bandcamp.com/album/french-exit,https://f4.bcbits.com/img/0021557934_37.jpg,p,1599689200.88505,us,,United States,a,$25,20.0,French Exit Repress,,//tvgirl.bandcamp.com/album/french-exit,25.0,,TV Girl,USD,French Exit,25.0,21557934.0,$5,,
1599689201.09654&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,https://f4.bcbits.com/img/0021565153_37.jpg,p,1599689201.09654,us,,United States,a,$40,40.0,Second pressing - Clear 2x Vinyl LP,,//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,40.0,,Mandolin Orange,USD,Austin City Limits Live at The Moody Theater,40.0,21565153.0,,,
1599689204.81327&//utmusic.bandcamp.com/album/in-guts-house-2,https://f4.bcbits.com/img/a0466648853_7.jpg,a,1599689204.81327,us,,United States,a,£8,8.0,In Gut's House,466648853.0,//utmusic.bandcamp.com/album/in-guts-house-2,8.0,,Ut,GBP,,10.39,,,,
1599689205.68186&//htrk.bandcamp.com/album/real-headfuck-reverse-d-j-vu,https://f4.bcbits.com/img/a0962380955_7.jpg,a,1599689205.68186,it,,Italy,a,$4 AUD,4.0,ヾ(⌐■_■)ノ♪ *･ﾟ✧ ✧ﾟ*ヽReal Headfuck ♪  *♪ Reverse Déjà Vu *:･ﾟ,962380955.0,//htrk.bandcamp.com/album/real-headfuck-reverse-d-j-vu,4.0,,HTRK,AUD,,2.91,,,,
1599689206.93813&//wavinghandsrecords.bandcamp.com/album/la-historia-de-tu-alma-7,https://f4.bcbits.com/img/0015224340_37.jpg,p,1599689206.93813,fr,,France,a,€10,10.0,"Limited Edition 7"" Vinyl",,//wavinghandsrecords.bandcamp.com/album/la-historia-de-tu-alma-7,10.0,,Claus Comedi,EUR,"La Historia De Tu Alma 7""",11.8,15224340.0,,,
1599689209.8999&//acidtestrecords.bandcamp.com/album/ociya-powers-of-ten,https://f4.bcbits.com/img/a2155382457_7.jpg,a,1599689209.8999,us,,United States,a,€10,10.0,Ociya - Powers Of Ten,2155382457.0,//acidtestrecords.bandcamp.com/album/ociya-powers-of-ten,10.0,,Ociya,EUR,,11.8,,,,
1599689211.63427&//blackmarble.bandcamp.com/album/bigger-than-life,https://f4.bcbits.com/img/a0512307306_7.jpg,a,1599689211.63427,it,,Italy,a,$10,9.98999977111816,Bigger Than Life,512307306.0,//blackmarble.bandcamp.com/album/bigger-than-life,10.0,,Black Marble,USD,,10.0,,,,
1599689212.26663&//curtkennedy.bandcamp.com/album/feelosophy,https://f4.bcbits.com/img/a3658942590_7.jpg,a,1599689212.2666302,us,,United States,a,$10,9.89999961853027,Feelosophy,3658942590.0,//curtkennedy.bandcamp.com/album/feelosophy,10.0,,Curt Kennedy,USD,,10.0,,,,
1599689214.76262&//tommoulton.bandcamp.com/album/tom-moultons-philadelphia-unreleased-mixes,https://f4.bcbits.com/img/a4200666044_7.jpg,a,1599689214.76262,us,,United States,a,$20,20.0,TOM MOULTON's PHILADELPHIA [Unreleased Mixes],4200666044.0,//tommoulton.bandcamp.com/album/tom-moultons-philadelphia-unreleased-mixes,20.0,,Tom Moulton,USD,,20.0,,,,
1599689217.02147&//solveigmatthildur.bandcamp.com/track/window,https://f4.bcbits.com/img/a2114390110_7.jpg,t,1599689217.0214698,it,,Italy,t,$1.50,1.5,Window,2114390110.0,//solveigmatthildur.bandcamp.com/track/window,1.5,,Sólveig Matthildur,USD,,1.5,,,,
1599689217.12778&//theoraclebones.bandcamp.com/merch/oracle-bones-64-kua-t-shirt-white-w-black-print,https://f4.bcbits.com/img/0020778199_37.jpg,p,1599689217.12778,nl,,Netherlands,p,€20,20.0,Oracle Bones / 64 Kua T-shirt white w/ black print,,//theoraclebones.bandcamp.com/merch/oracle-bones-64-kua-t-shirt-white-w-black-print,20.0,,Oracle Bones,EUR,,23.61,20778199.0,,,
1599689217.62916&//catbeatsofficial.bandcamp.com/album/night-chill,https://f4.bcbits.com/img/0021491539_37.jpg,p,1599689217.62916,us,,United States,a,$5.25,5.25,Limited Edition Moonbeam Cassette,,//catbeatsofficial.bandcamp.com/album/night-chill,5.25,,catbeats,USD,night chill,5.25,21491539.0,,,
1599689217.70969&//solveigmatthildur.bandcamp.com/track/politician-of-love,https://f4.bcbits.com/img/a2859793495_7.jpg,t,1599689217.70969,it,,Italy,t,$1.50,1.5,Politician...Of Love,2859793495.0,//solveigmatthildur.bandcamp.com/track/politician-of-love,1.5,,Sólveig Matthildur,USD,,1.5,,,,
1599689217.81316&//solveigmatthildur.bandcamp.com/track/last-date,https://f4.bcbits.com/img/a3775955614_7.jpg,t,1599689217.81316,it,,Italy,t,$1.50,1.5,Last Date,3775955614.0,//solveigmatthildur.bandcamp.com/track/last-date,1.5,,Sólveig Matthildur,USD,,1.5,,,,
1599689222.45443&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,https://f4.bcbits.com/img/0021565153_37.jpg,p,1599689222.45443,us,,United States,a,$40,40.0,Second pressing - Clear 2x Vinyl LP,,//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,40.0,,Mandolin Orange,USD,Austin City Limits Live at The Moody Theater,40.0,21565153.0,,,
1599689223.96776&//waronwomen.bandcamp.com/album/capture-the-flag,https://f4.bcbits.com/img/a1794498938_7.jpg,a,1599689223.9677598,us,,United States,a,$9,6.9899997711181605,Capture The Flag,1794498938.0,//waronwomen.bandcamp.com/album/capture-the-flag,9.0,,War On Women,USD,,9.0,,$2.01,,
1599689225.37141&//ugress.bandcamp.com/track/he-is-my-listener,https://f4.bcbits.com/img/a3778101347_7.jpg,t,1599689225.37141,de,,Germany,t,€1,1.0,He Is My Listener,3778101347.0,//ugress.bandcamp.com/track/he-is-my-listener,1.0,,Ugress,EUR,Unicorn,1.18,,,,
1599689227.92958&//thestarkillerstn.bandcamp.com/album/american-blues,https://f4.bcbits.com/img/a3716448359_7.jpg,a,1599689227.92958,gb,,United Kingdom,a,$5,0.0,American Blues,3716448359.0,//thestarkillerstn.bandcamp.com/album/american-blues,5.0,,The Star Killers,USD,,5.0,,$5,,
1599689229.96883&//emdr.bandcamp.com/album/emdr-a-five-ep-compilation,https://f4.bcbits.com/img/a4258201094_7.jpg,a,1599689229.96883,us,,United States,a,$20,10.0,EMDR (A Five-EP Compilation),4258201094.0,//emdr.bandcamp.com/album/emdr-a-five-ep-compilation,20.0,,EMDR,USD,,20.0,,$10,,
1599689230.88078&//sweepingpromises.bandcamp.com/album/hunger-for-a-way-out,https://f4.bcbits.com/img/a0431503262_7.jpg,a,1599689230.88078,us,,United States,a,$10,0.0,Hunger for a Way Out,431503262.0,//sweepingpromises.bandcamp.com/album/hunger-for-a-way-out,10.0,,Sweeping Promises,USD,,10.0,,$10,,
1599689231.42743&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,https://f4.bcbits.com/img/0021565153_37.jpg,p,1599689231.4274302,us,,United States,a,$40,40.0,Second pressing - Clear 2x Vinyl LP,,//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,40.0,,Mandolin Orange,USD,Austin City Limits Live at The Moody Theater,40.0,21565153.0,,,
1599689232.60499&//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,https://f4.bcbits.com/img/0021565153_37.jpg,p,1599689232.60499,us,,United States,a,$40,40.0,Second pressing - Clear 2x Vinyl LP,,//mandolinorange.bandcamp.com/album/austin-city-limits-live-at-the-moody-theater-3,40.0,,Mandolin Orange,USD,Austin City Limits Live at The Moody Theater,40.0,21565153.0,,,
